"노선_ID","정류장_ID","링크_구간거리(m)","정류장_순서"
"165000163","167000425","705.000","52"
"165000163","167000423","500.000","10"
"165000163","167000288","851.000","11"
"165000163","167000287","9326.000","51"
"165000163","167000201","476.000","8"
"165000163","167000199","550.000","54"
"165000163","167000095","552.000","6"
"165000163","167000093","753.000","56"
"165000163","167000050","442.000","57"
"165000163","167000044","1055.000","5"
"165000163","166000622","977.000","58"
"165000163","166000604","712.000","4"
"165000163","166000525","1257.000","3"
"165000163","166000524","880.000","59"
"165000163","166000368","983.000","2"
"165000163","166000361","1276.000","60"
"165000163","166000234","721.000","61"
"165000163","166000209","0.000","1"
"165000163","122900101","380.000","37"
"165000163","122000654","900.000","38"
"165000163","121001331","540.000","44"
"165000163","121001312","1753.000","21"
"165000163","121000972","620.000","29"
"165000163","121000943","695.000","25"
"165000163","121000937","843.000","26"
"165000163","121000920","290.000","27"
"165000163","121000221","585.000","32"
"165000163","121000220","923.000","31"
"165000163","121000215","510.000","30"
"165000163","121000056","530.000","28"
"165000163","121000023","528.000","43"
"165000163","121000021","890.000","42"
"165000163","121000020","826.000","22"
"165000163","121000019","648.000","41"
"165000163","121000018","686.000","23"
"165000163","121000017","1430.000","40"
"165000163","121000014","538.000","39"
"165000163","121000013","1262.000","24"
"165000163","121000008","540.000","36"
"165000163","121000006","630.000","35"
"165000163","121000004","500.000","34"
"165000163","121000002","740.000","33"
"165000163","119000309","2467.000","18"
"165000163","119000300","1457.000","19"
"165000163","119000297","2387.000","20"
"165000163","118000586","1129.000","16"
"165000163","118000585","1428.000","46"
"165000163","118000582","1430.000","17"
"165000163","118000581","7113.000","45"
"165000163","118000556","1138.000","47"
"165000163","118000555","1452.000","15"
"165000163","118000554","1453.000","48"
"165000163","118000553","3734.000","14"
"165000163","115000627","3981.000","13"
"165000163","115000626","3778.000","49"
"165000162","277103811","3049.000","58"
"165000162","277103810","2319.000","28"
"165000162","277103809","3446.000","33"
"165000162","277103808","2719.000","53"
"165000162","277103205","2060.000","36"
"165000162","277103204","1755.000","50"
"165000162","277103203","2634.000","35"
"165000162","277103202","2022.000","51"
"165000162","277103201","1608.000","52"
"165000162","277103200","1789.000","34"
"165000162","277103191","584.000","61"
"165000162","277103190","3859.000","25"
"165000162","277103147","3309.000","54"
"165000162","277103146","8940.000","32"
"165000162","277103143","8813.000","55"
"165000162","277103142","2090.000","31"
"165000162","277103141","1555.000","57"
"165000162","277103140","2979.000","29"
"165000162","277103139","2295.000","59"
"165000162","277103138","1848.000","27"
"165000162","277103102","1269.000","47"
"165000162","224001025","2395.000","56"
"165000162","224001024","1914.000","30"
"165000162","224000849","1030.000","26"
"165000162","224000848","2094.000","60"
"165000162","220000137","1787.000","49"
"165000162","220000018","1751.000","37"
"165000162","210000381","1095.000","21"
"165000162","210000327","1418.000","20"
"165000162","210000285","718.000","22"
"165000162","210000167","838.000","65"
"165000162","210000157","769.000","66"
"165000162","210000049","1098.000","64"
"165000162","168001337","0.000","1"
"165000162","168001336","2003.000","85"
"165000162","168001302","1162.000","2"
"165000162","168001301","2092.000","84"
"165000162","168001118","1137.000","78"
"165000162","168001078","949.000","77"
"165000162","168001075","1325.000","9"
"165000162","168001074","913.000","10"
"165000162","168001073","1648.000","76"
"165000162","168001028","1263.000","83"
"165000162","168000984","1918.000","3"
"165000162","168000952","580.000","8"
"165000162","168000948","1442.000","4"
"165000162","168000885","511.000","5"
"165000162","168000884","355.000","81"
"165000162","168000876","491.000","6"
"165000162","168000865","618.000","82"
"165000162","168000836","549.000","80"
"165000162","168000743","697.000","79"
"165000162","168000742","480.000","7"
"165000162","167000578","994.000","75"
"165000162","167000573","1766.000","11"
"165000162","167000406","865.000","12"
"165000162","167000405","759.000","74"
"165000162","167000401","929.000","73"
"165000162","167000113","385.000","72"
"165000162","167000110","659.000","14"
"165000162","167000108","1132.000","71"
"165000162","167000107","345.000","15"
"165000162","167000076","1004.000","13"
"165000162","166000816","914.000","17"
"165000162","166000761","3849.000","63"
"165000162","166000652","711.000","70"
"165000162","166000650","1144.000","16"
"165000162","166000588","782.000","69"
"165000162","166000543","1432.000","67"
"165000162","166000532","461.000","19"
"165000162","166000522","550.000","68"
"165000162","166000519","545.000","18"
"165000162","166000233","1190.000","23"
"165000162","165001000","3926.000","62"
"165000162","165000998","3951.000","24"
"165000162","121900163","292.000","48"
"165000162","121000929","676.000","41"
"165000162","121000920","492.000","43"
"165000162","121000541","1275.000","42"
"165000162","121000520","3317.000","39"
"165000162","121000223","1661.000","46"
"165000162","121000220","1504.000","45"
"165000162","121000213","1107.000","44"
"165000162","121000210","1710.000","38"
"165000162","121000060","822.000","40"
"165000161","277103812","3203.000","16"
"165000161","277103811","3049.000","47"
"165000161","277103810","2187.000","17"
"165000161","277103809","3446.000","22"
"165000161","277103808","2719.000","42"
"165000161","277103205","2060.000","25"
"165000161","277103204","1755.000","39"
"165000161","277103203","2634.000","24"
"165000161","277103202","2022.000","40"
"165000161","277103201","1608.000","41"
"165000161","277103200","1789.000","23"
"165000161","277103197","3148.000","49"
"165000161","277103196","4050.000","15"
"165000161","277103147","3309.000","43"
"165000161","277103146","8940.000","21"
"165000161","277103143","8813.000","44"
"165000161","277103142","2090.000","20"
"165000161","277103141","1555.000","46"
"165000161","277103140","2979.000","18"
"165000161","277103102","1269.000","36"
"165000161","277102918","2727.000","48"
"165000161","224001025","2395.000","45"
"165000161","224001024","1914.000","19"
"165000161","220000137","1787.000","38"
"165000161","220000018","1751.000","26"
"165000161","165001009","4057.000","50"
"165000161","165001008","2269.000","14"
"165000161","165001005","4424.000","13"
"165000161","165001004","2297.000","51"
"165000161","164000630","1123.000","61"
"165000161","164000629","378.000","2"
"165000161","164000628","0.000","1"
"165000161","164000627","365.000","62"
"165000161","164000336","1060.000","4"
"165000161","164000131","2000.000","59"
"165000161","164000088","919.000","3"
"165000161","164000081","1008.000","60"
"165000161","163000685","2003.000","5"
"165000161","163000684","729.000","58"
"165000161","163000507","262.000","11"
"165000161","163000494","293.000","12"
"165000161","163000204","1320.000","53"
"165000161","163000120","3858.000","52"
"165000161","163000112","1177.000","54"
"165000161","163000104","356.000","56"
"165000161","163000099","427.000","7"
"165000161","163000094","820.000","55"
"165000161","163000092","396.000","8"
"165000161","163000091","682.000","6"
"165000161","163000080","732.000","9"
"165000161","163000074","300.000","10"
"165000161","163000066","462.000","57"
"165000161","121900163","292.000","37"
"165000161","121000929","676.000","30"
"165000161","121000920","492.000","32"
"165000161","121000541","1275.000","31"
"165000161","121000520","3317.000","28"
"165000161","121000223","1661.000","35"
"165000161","121000220","1504.000","34"
"165000161","121000213","1107.000","33"
"165000161","121000210","1710.000","27"
"165000161","121000060","822.000","29"
"165000160","277103812","3203.000","13"
"165000160","277103811","3049.000","44"
"165000160","277103810","2187.000","14"
"165000160","277103809","3446.000","19"
"165000160","277103808","2719.000","39"
"165000160","277103205","2060.000","22"
"165000160","277103204","1755.000","36"
"165000160","277103203","2634.000","21"
"165000160","277103202","2022.000","37"
"165000160","277103201","1608.000","38"
"165000160","277103200","1789.000","20"
"165000160","277103197","3148.000","46"
"165000160","277103196","2190.000","12"
"165000160","277103147","3309.000","40"
"165000160","277103146","8940.000","18"
"165000160","277103143","8813.000","41"
"165000160","277103142","2090.000","17"
"165000160","277103141","1555.000","43"
"165000160","277103140","2979.000","15"
"165000160","277103102","1269.000","33"
"165000160","277102918","2727.000","45"
"165000160","224001025","2395.000","42"
"165000160","224001024","1914.000","16"
"165000160","220000137","1787.000","35"
"165000160","220000018","1751.000","23"
"165000160","165001023","4161.000","11"
"165000160","165000960","2482.000","47"
"165000160","165000909","968.000","50"
"165000160","165000607","742.000","51"
"165000160","165000586","656.000","7"
"165000160","165000388","1465.000","49"
"165000160","165000385","985.000","9"
"165000160","165000339","729.000","8"
"165000160","165000324","4169.000","48"
"165000160","165000318","1436.000","10"
"165000160","165000292","649.000","52"
"165000160","165000290","1456.000","6"
"165000160","163000514","2047.000","4"
"165000160","163000510","0.000","1"
"165000160","163000496","1451.000","3"
"165000160","163000468","882.000","54"
"165000160","163000370","1450.000","53"
"165000160","163000365","991.000","5"
"165000160","163000355","2162.000","55"
"165000160","163000266","533.000","2"
"165000160","163000265","1463.000","56"
"165000160","163000211","610.000","57"
"165000160","121900163","292.000","34"
"165000160","121000929","676.000","27"
"165000160","121000920","492.000","29"
"165000160","121000541","1275.000","28"
"165000160","121000520","3317.000","25"
"165000160","121000223","1661.000","32"
"165000160","121000220","1504.000","31"
"165000160","121000213","1107.000","30"
"165000160","121000210","1710.000","24"
"165000160","121000060","822.000","26"
"165000154","277103846","1155.000","21"
"165000154","277103845","5006.000","35"
"165000154","277103844","5799.000","34"
"165000154","277103843","4939.000","22"
"165000154","212000397","1049.000","36"
"165000154","212000396","1166.000","20"
"165000154","210000579","794.000","14"
"165000154","210000406","669.000","39"
"165000154","210000327","1692.000","15"
"165000154","210000218","290.000","18"
"165000154","210000168","858.000","19"
"165000154","210000166","550.000","16"
"165000154","210000165","490.000","17"
"165000154","210000163","480.000","38"
"165000154","210000161","410.000","40"
"165000154","210000157","530.000","41"
"165000154","210000105","1400.000","37"
"165000154","166000892","1316.000","44"
"165000154","166000891","3552.000","12"
"165000154","166000483","1784.000","42"
"165000154","166000419","793.000","43"
"165000154","166000413","1303.000","13"
"165000154","165000607","730.000","47"
"165000154","165000586","656.000","9"
"165000154","165000445","636.000","11"
"165000154","165000441","3581.000","45"
"165000154","165000355","743.000","10"
"165000154","165000349","629.000","46"
"165000154","165000292","649.000","48"
"165000154","165000290","540.000","8"
"165000154","165000278","506.000","49"
"165000154","165000272","915.000","7"
"165000154","163000514","1462.000","5"
"165000154","163000468","882.000","51"
"165000154","163000370","943.000","50"
"165000154","163000365","991.000","6"
"165000154","163000251","1289.000","52"
"165000154","163000208","623.000","4"
"165000154","163000169","284.000","3"
"165000154","163000168","234.000","2"
"165000154","163000166","0.000","1"
"165000154","163000151","822.000","53"
"165000154","163000112","280.000","54"
"165000154","163000104","356.000","56"
"165000154","163000094","820.000","55"
"165000154","118000137","5901.000","23"
"165000154","118000136","2384.000","33"
"165000154","113000509","466.000","31"
"165000154","113000508","1913.000","24"
"165000154","113000505","271.000","27"
"165000154","113000424","311.000","25"
"165000154","113000423","793.000","26"
"165000154","113000422","208.000","28"
"165000154","113000414","638.000","29"
"165000154","113000413","517.000","30"
"165000154","113000412","313.000","32"
"165000152","277103846","5686.000","13"
"165000152","277103845","5006.000","24"
"165000152","277103844","5799.000","23"
"165000152","277103843","4939.000","14"
"165000152","167000431","537.000","29"
"165000152","167000429","757.000","27"
"165000152","167000428","491.000","8"
"165000152","167000426","502.000","6"
"165000152","167000425","1369.000","5"
"165000152","167000423","500.000","30"
"165000152","167000391","578.000","34"
"165000152","167000390","0.000","1"
"165000152","167000201","476.000","28"
"165000152","167000199","550.000","7"
"165000152","167000180","748.000","33"
"165000152","167000177","473.000","2"
"165000152","167000153","1144.000","31"
"165000152","167000140","704.000","4"
"165000152","167000125","633.000","3"
"165000152","167000122","716.000","32"
"165000152","167000095","552.000","26"
"165000152","167000093","753.000","9"
"165000152","167000050","442.000","10"
"165000152","167000045","682.000","11"
"165000152","167000044","5322.000","25"
"165000152","166000810","628.000","12"
"165000152","118000137","5901.000","15"
"165000152","118000136","2384.000","22"
"165000152","113000509","466.000","20"
"165000152","113000414","618.000","18"
"165000152","113000413","517.000","19"
"165000152","113000412","313.000","21"
"165000152","113000134","1040.000","17"
"165000152","113000129","2425.000","16"
"165000151","277103846","5751.000","13"
"165000151","277103845","5006.000","24"
"165000151","277103844","5799.000","23"
"165000151","277103843","4939.000","14"
"165000151","166000789","869.000","7"
"165000151","166000788","1435.000","6"
"165000151","166000622","5684.000","25"
"165000151","166000604","330.000","12"
"165000151","166000570","381.000","11"
"165000151","166000560","580.000","26"
"165000151","166000525","1257.000","10"
"165000151","166000524","300.000","27"
"165000151","166000368","790.000","9"
"165000151","166000361","1276.000","28"
"165000151","166000234","721.000","29"
"165000151","166000228","656.000","8"
"165000151","166000181","709.000","30"
"165000151","166000112","915.000","31"
"165000151","166000066","1441.000","32"
"165000151","166000032","727.000","33"
"165000151","165000590","1299.000","2"
"165000151","165000589","1035.000","3"
"165000151","165000489","753.000","5"
"165000151","165000460","963.000","4"
"165000151","165000364","949.000","34"
"165000151","165000250","1009.000","35"
"165000151","163000215","2161.000","36"
"165000151","163000215","0.000","1"
"165000151","118000137","5901.000","15"
"165000151","118000136","2384.000","22"
"165000151","113000509","466.000","20"
"165000151","113000414","618.000","18"
"165000151","113000413","517.000","19"
"165000151","113000412","313.000","21"
"165000151","113000134","1040.000","17"
"165000151","113000129","2425.000","16"
"165000150","277103846","1155.000","31"
"165000150","277103845","5006.000","48"
"165000150","277103844","5799.000","47"
"165000150","277103843","4939.000","32"
"165000150","212000397","1049.000","49"
"165000150","212000396","1166.000","30"
"165000150","210000406","669.000","52"
"165000150","210000381","967.000","54"
"165000150","210000218","290.000","28"
"165000150","210000168","858.000","29"
"165000150","210000166","1311.000","26"
"165000150","210000165","490.000","27"
"165000150","210000163","480.000","51"
"165000150","210000161","410.000","53"
"165000150","210000105","1400.000","50"
"165000150","210000062","490.000","55"
"165000150","210000061","2155.000","25"
"165000150","166000155","3839.000","24"
"165000150","166000145","2078.000","56"
"165000150","165000748","819.000","68"
"165000150","165000744","2071.000","12"
"165000150","165000715","577.000","67"
"165000150","165000714","747.000","13"
"165000150","165000708","433.000","15"
"165000150","165000707","520.000","65"
"165000150","165000657","612.000","14"
"165000150","165000656","454.000","66"
"165000150","165000623","603.000","64"
"165000150","165000622","511.000","16"
"165000150","165000576","2476.000","61"
"165000150","165000575","1486.000","19"
"165000150","165000574","1589.000","62"
"165000150","165000573","892.000","18"
"165000150","165000570","904.000","63"
"165000150","165000569","598.000","17"
"165000150","165000352","3706.000","57"
"165000150","165000342","281.000","23"
"165000150","165000315","311.000","58"
"165000150","165000312","567.000","22"
"165000150","165000249","471.000","21"
"165000150","165000247","590.000","59"
"165000150","165000224","374.000","60"
"165000150","165000220","2499.000","20"
"165000150","165000006","1932.000","69"
"165000150","165000005","4204.000","11"
"165000150","164000489","335.000","10"
"165000150","164000472","743.000","78"
"165000150","164000472","0.000","1"
"165000150","164000424","924.000","75"
"165000150","164000411","777.000","6"
"165000150","164000393","571.000","73"
"165000150","164000381","761.000","5"
"165000150","164000378","260.000","3"
"165000150","164000377","398.000","2"
"165000150","164000376","260.000","77"
"165000150","164000375","1162.000","76"
"165000150","164000372","793.000","74"
"165000150","164000368","1419.000","4"
"165000150","164000349","347.000","8"
"165000150","164000034","508.000","7"
"165000150","164000033","312.000","72"
"165000150","164000032","522.000","71"
"165000150","164000017","4560.000","70"
"165000150","164000016","520.000","9"
"165000150","118000137","5901.000","33"
"165000150","118000136","2384.000","46"
"165000150","113000509","466.000","44"
"165000150","113000508","1913.000","34"
"165000150","113000506","345.000","41"
"165000150","113000505","271.000","37"
"165000150","113000424","311.000","35"
"165000150","113000423","793.000","36"
"165000150","113000422","208.000","38"
"165000150","113000421","544.000","39"
"165000150","113000415","514.000","40"
"165000150","113000414","206.000","42"
"165000150","113000413","517.000","43"
"165000150","113000412","313.000","45"
"165000149","277103846","1155.000","33"
"165000149","277103845","5006.000","50"
"165000149","277103844","5799.000","49"
"165000149","277103843","4939.000","34"
"165000149","212000397","1049.000","51"
"165000149","212000396","1166.000","32"
"165000149","210000406","669.000","54"
"165000149","210000218","290.000","30"
"165000149","210000168","858.000","31"
"165000149","210000166","1311.000","28"
"165000149","210000165","490.000","29"
"165000149","210000163","480.000","53"
"165000149","210000161","410.000","55"
"165000149","210000105","1400.000","52"
"165000149","210000062","1453.000","56"
"165000149","210000061","2155.000","27"
"165000149","166000155","4550.000","26"
"165000149","166000145","2078.000","57"
"165000149","165000588","625.000","62"
"165000149","165000354","563.000","25"
"165000149","165000353","4441.000","58"
"165000149","165000288","599.000","59"
"165000149","165000287","1589.000","24"
"165000149","165000238","1630.000","60"
"165000149","165000237","1041.000","23"
"165000149","165000201","975.000","61"
"165000149","165000200","618.000","22"
"165000149","164000716","359.000","77"
"165000149","164000715","298.000","7"
"165000149","164000710","275.000","6"
"165000149","164000709","271.000","78"
"165000149","164000699","362.000","8"
"165000149","164000698","931.000","76"
"165000149","164000670","1235.000","3"
"165000149","164000669","223.000","81"
"165000149","164000659","433.000","83"
"165000149","164000658","1424.000","82"
"165000149","164000657","598.000","2"
"165000149","164000652","311.000","79"
"165000149","164000647","678.000","5"
"165000149","164000644","663.000","80"
"165000149","164000643","0.000","1"
"165000149","164000626","216.000","4"
"165000149","164000619","526.000","75"
"165000149","164000554","306.000","70"
"165000149","164000528","997.000","9"
"165000149","164000515","526.000","10"
"165000149","164000514","925.000","74"
"165000149","164000496","1048.000","67"
"165000149","164000495","198.000","73"
"165000149","164000494","909.000","11"
"165000149","164000488","218.000","13"
"165000149","164000487","303.000","71"
"165000149","164000468","202.000","12"
"165000149","164000467","218.000","72"
"165000149","164000411","634.000","14"
"165000149","164000410","3025.000","68"
"165000149","164000409","270.000","15"
"165000149","164000393","310.000","69"
"165000149","164000348","636.000","18"
"165000149","164000347","723.000","17"
"165000149","164000344","639.000","66"
"165000149","164000339","1426.000","64"
"165000149","164000306","1463.000","20"
"165000149","164000305","2123.000","63"
"165000149","164000240","994.000","19"
"165000149","164000144","3266.000","16"
"165000149","164000128","1026.000","65"
"165000149","163000513","1970.000","21"
"165000149","118000137","5901.000","35"
"165000149","118000136","2384.000","48"
"165000149","113000509","466.000","46"
"165000149","113000508","1913.000","36"
"165000149","113000506","345.000","43"
"165000149","113000505","271.000","39"
"165000149","113000424","311.000","37"
"165000149","113000423","793.000","38"
"165000149","113000422","208.000","40"
"165000149","113000421","544.000","41"
"165000149","113000415","514.000","42"
"165000149","113000414","206.000","44"
"165000149","113000413","517.000","45"
"165000149","113000412","313.000","47"
"165000148","277103846","6089.000","17"
"165000148","277103845","5006.000","32"
"165000148","277103844","5799.000","31"
"165000148","277103843","4939.000","18"
"165000148","168000883","1718.000","43"
"165000148","168000882","149.000","6"
"165000148","168000127","920.000","48"
"165000148","168000127","0.000","1"
"165000148","168000105","445.000","5"
"165000148","168000100","207.000","44"
"165000148","168000089","419.000","2"
"165000148","168000078","1181.000","4"
"165000148","168000075","414.000","45"
"165000148","168000070","935.000","47"
"165000148","168000069","273.000","3"
"165000148","168000061","214.000","46"
"165000148","166000808","354.000","10"
"165000148","166000795","844.000","12"
"165000148","166000794","586.000","13"
"165000148","166000786","512.000","42"
"165000148","166000785","600.000","8"
"165000148","166000779","805.000","41"
"165000148","166000543","6011.000","33"
"165000148","166000533","939.000","39"
"165000148","166000532","726.000","16"
"165000148","166000516","703.000","38"
"165000148","166000515","1082.000","11"
"165000148","166000508","838.000","34"
"165000148","166000507","565.000","15"
"165000148","166000484","573.000","35"
"165000148","166000482","445.000","14"
"165000148","166000476","826.000","9"
"165000148","166000473","513.000","40"
"165000148","166000468","431.000","36"
"165000148","166000433","738.000","37"
"165000148","166000298","1616.000","7"
"165000148","118000137","5901.000","19"
"165000148","118000136","2384.000","30"
"165000148","113000509","466.000","28"
"165000148","113000508","1913.000","20"
"165000148","113000506","494.000","25"
"165000148","113000505","271.000","23"
"165000148","113000424","311.000","21"
"165000148","113000423","793.000","22"
"165000148","113000422","208.000","24"
"165000148","113000414","206.000","26"
"165000148","113000413","517.000","27"
"165000148","113000412","313.000","29"
"165000147","168001580","697.000","36"
"165000147","168001579","1213.000","8"
"165000147","168001572","546.000","9"
"165000147","168001571","1200.000","35"
"165000147","168001441","11863.000","30"
"165000147","168001440","393.000","15"
"165000147","168001439","425.000","31"
"165000147","168001438","206.000","14"
"165000147","168001437","907.000","13"
"165000147","168001436","391.000","32"
"165000147","168001433","863.000","33"
"165000147","168001432","501.000","12"
"165000147","168001397","450.000","11"
"165000147","168001396","815.000","34"
"165000147","168001395","1367.000","10"
"165000147","168001345","525.000","43"
"165000147","168001259","0.000","1"
"165000147","168000632","160.000","39"
"165000147","168000584","842.000","42"
"165000147","168000500","507.000","7"
"165000147","168000499","1256.000","37"
"165000147","168000496","250.000","6"
"165000147","168000495","473.000","38"
"165000147","168000494","1404.000","5"
"165000147","168000485","441.000","2"
"165000147","168000482","547.000","4"
"165000147","168000475","1566.000","40"
"165000147","168000469","285.000","41"
"165000147","168000466","708.000","3"
"165000147","118000621","402.000","19"
"165000147","118000555","1452.000","18"
"165000147","118000553","3734.000","17"
"165000147","115000627","3630.000","16"
"165000147","115000626","7196.000","29"
"165000147","113000509","466.000","27"
"165000147","113000508","1951.000","20"
"165000147","113000505","271.000","23"
"165000147","113000424","311.000","21"
"165000147","113000423","793.000","22"
"165000147","113000422","208.000","24"
"165000147","113000414","638.000","25"
"165000147","113000413","517.000","26"
"165000147","113000412","313.000","28"
"165000146","168001392","300.000","19"
"165000146","168001070","0.000","1"
"165000146","168001069","538.000","59"
"165000146","168001063","2610.000","58"
"165000146","168001054","358.000","2"
"165000146","168000849","843.000","56"
"165000146","168000799","315.000","54"
"165000146","168000793","180.000","5"
"165000146","168000697","520.000","41"
"165000146","168000673","300.000","47"
"165000146","168000561","360.000","13"
"165000146","168000487","666.000","22"
"165000146","168000484","2709.000","39"
"165000146","168000467","560.000","21"
"165000146","168000465","330.000","40"
"165000146","168000454","200.000","20"
"165000146","168000449","556.000","42"
"165000146","168000448","570.000","18"
"165000146","168000447","520.000","43"
"165000146","168000446","250.000","17"
"165000146","168000443","300.000","44"
"165000146","168000442","280.000","16"
"165000146","168000437","200.000","45"
"165000146","168000436","1464.000","15"
"165000146","168000427","347.000","53"
"165000146","168000426","458.000","7"
"165000146","168000424","430.000","52"
"165000146","168000423","255.000","8"
"165000146","168000421","1073.000","6"
"165000146","168000415","298.000","51"
"165000146","168000414","560.000","9"
"165000146","168000413","222.000","50"
"165000146","168000412","198.000","10"
"165000146","168000409","289.000","49"
"165000146","168000408","348.000","11"
"165000146","168000407","510.000","14"
"165000146","168000406","220.000","48"
"165000146","168000405","1570.000","46"
"165000146","168000404","255.000","12"
"165000146","168000398","674.000","55"
"165000146","168000397","1083.000","4"
"165000146","168000382","240.000","57"
"165000146","168000380","2672.000","3"
"165000146","167000346","9297.000","38"
"165000146","167000345","2479.000","23"
"165000146","118000621","402.000","27"
"165000146","118000555","1452.000","26"
"165000146","118000553","3734.000","25"
"165000146","115000627","3630.000","24"
"165000146","115000626","7196.000","37"
"165000146","113000509","466.000","35"
"165000146","113000508","1951.000","28"
"165000146","113000505","271.000","31"
"165000146","113000424","311.000","29"
"165000146","113000423","793.000","30"
"165000146","113000422","208.000","32"
"165000146","113000414","638.000","33"
"165000146","113000413","517.000","34"
"165000146","113000412","313.000","36"
"165000145","277103846","5107.000","8"
"165000145","277103845","5006.000","22"
"165000145","277103844","5799.000","21"
"165000145","277103843","4939.000","9"
"165000145","168001078","4270.000","24"
"165000145","168001075","652.000","6"
"165000145","168000600","767.000","26"
"165000145","168000596","466.000","4"
"165000145","168000225","1044.000","25"
"165000145","168000220","540.000","5"
"165000145","168000162","890.000","3"
"165000145","168000159","545.000","27"
"165000145","168000136","435.000","2"
"165000145","168000132","859.000","28"
"165000145","168000102","491.000","29"
"165000145","168000099","0.000","1"
"165000145","167000641","5113.000","23"
"165000145","167000640","4247.000","7"
"165000145","118000137","5901.000","10"
"165000145","118000136","2384.000","20"
"165000145","113000509","466.000","18"
"165000145","113000508","1913.000","11"
"165000145","113000505","271.000","14"
"165000145","113000424","311.000","12"
"165000145","113000423","793.000","13"
"165000145","113000422","208.000","15"
"165000145","113000414","638.000","16"
"165000145","113000413","517.000","17"
"165000145","113000412","313.000","19"
"165000052","168001486","828.000","56"
"165000052","168001485","214.000","34"
"165000052","168001459","200.000","60"
"165000052","168001446","215.000","83"
"165000052","168001392","300.000","29"
"165000052","168001345","160.000","87"
"165000052","168001259","0.000","1"
"165000052","168001014","308.000","72"
"165000052","168000753","256.000","6"
"165000052","168000752","430.000","82"
"165000052","168000697","520.000","59"
"165000052","168000674","272.000","16"
"165000052","168000673","277.000","73"
"165000052","168000646","239.000","86"
"165000052","168000645","122.000","85"
"165000052","168000643","233.000","3"
"165000052","168000642","165.000","2"
"165000052","168000639","216.000","17"
"165000052","168000584","196.000","84"
"165000052","168000561","360.000","15"
"165000052","168000502","196.000","66"
"165000052","168000487","327.000","33"
"165000052","168000485","131.000","4"
"165000052","168000484","444.000","57"
"165000052","168000483","310.000","32"
"165000052","168000481","204.000","5"
"165000052","168000469","789.000","81"
"165000052","168000467","560.000","31"
"165000052","168000466","247.000","7"
"165000052","168000465","330.000","58"
"165000052","168000454","200.000","30"
"165000052","168000449","350.000","61"
"165000052","168000448","570.000","28"
"165000052","168000447","520.000","62"
"165000052","168000446","250.000","27"
"165000052","168000445","841.000","8"
"165000052","168000443","300.000","63"
"165000052","168000442","280.000","26"
"165000052","168000441","310.000","80"
"165000052","168000437","200.000","64"
"165000052","168000436","800.000","25"
"165000052","168000434","310.000","9"
"165000052","168000432","382.000","79"
"165000052","168000431","770.000","65"
"165000052","168000428","650.000","24"
"165000052","168000424","430.000","78"
"165000052","168000423","378.000","10"
"165000052","168000415","298.000","77"
"165000052","168000414","560.000","11"
"165000052","168000413","222.000","76"
"165000052","168000412","198.000","12"
"165000052","168000409","289.000","75"
"165000052","168000408","348.000","13"
"165000052","168000407","235.000","23"
"165000052","168000406","220.000","74"
"165000052","168000404","255.000","14"
"165000052","168000403","136.000","22"
"165000052","168000402","875.000","67"
"165000052","168000399","251.000","21"
"165000052","168000396","151.000","68"
"165000052","168000394","223.000","18"
"165000052","168000393","291.000","71"
"165000052","168000392","228.000","69"
"165000052","168000391","187.000","20"
"165000052","168000384","177.000","70"
"165000052","168000383","258.000","19"
"165000052","167000354","621.000","55"
"165000052","167000353","825.000","35"
"165000052","167000352","554.000","54"
"165000052","167000351","618.000","36"
"165000052","167000350","429.000","53"
"165000052","167000349","578.000","37"
"165000052","167000348","311.000","38"
"165000052","167000347","7460.000","52"
"165000052","115000634","1089.000","44"
"165000052","115000608","2067.000","45"
"165000052","115000601","713.000","43"
"165000052","115000297","487.000","42"
"165000052","115000283","1279.000","41"
"165000052","115000270","454.000","47"
"165000052","115000074","480.000","51"
"165000052","115000073","7461.000","39"
"165000052","115000072","420.000","50"
"165000052","115000071","440.000","40"
"165000052","115000070","520.000","49"
"165000052","115000069","336.000","48"
"165000052","115000066","653.000","46"
"164000007","277103846","11175.000","7"
"164000007","277103845","5006.000","25"
"164000007","277103844","17650.000","24"
"164000007","277103843","4939.000","8"
"164000007","168001296","0.000","1"
"164000007","168001295","508.000","31"
"164000007","168001293","1067.000","30"
"164000007","168001292","468.000","2"
"164000007","168001282","2777.000","27"
"164000007","168001281","609.000","5"
"164000007","168001280","581.000","28"
"164000007","168001279","706.000","4"
"164000007","168001278","924.000","29"
"164000007","168001277","1238.000","3"
"164000007","168001051","10471.000","26"
"164000007","168001050","2807.000","6"
"164000007","121001312","1753.000","11"
"164000007","121000221","585.000","18"
"164000007","121000220","1371.000","17"
"164000007","121000020","826.000","12"
"164000007","121000019","648.000","23"
"164000007","121000018","686.000","13"
"164000007","121000017","1430.000","22"
"164000007","121000014","1375.000","21"
"164000007","121000013","1262.000","14"
"164000007","121000010","1616.000","20"
"164000007","121000009","1413.000","15"
"164000007","121000004","1230.000","19"
"164000007","121000003","1623.000","16"
"164000007","119000300","11703.000","9"
"164000007","119000297","2387.000","10"
"161000029","277103809","3446.000","14"
"161000029","277103808","2719.000","32"
"161000029","277103807","4361.000","10"
"161000029","277103806","2564.000","36"
"161000029","277103297","2174.000","9"
"161000029","277103296","4164.000","37"
"161000029","277103291","2400.000","11"
"161000029","277103290","5954.000","35"
